code;name;street;postal_code;city;manager;chain_name;email
115097;St.Galler Stadtwerke Telecom-Shop;Vadianstrasse;9001;St. Gallen;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115106;SKAM – Alexander Fulge – 115106;Hardturmstrasse;8005;Zürich;Patrick Bollhalder;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115107;LAS - Sayat Capkan - 115107;Alexander-Schöni-Strasse;2503;Biel;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115110;Mobilezone SA Lugano Peri;Via Peri;6900;Lugano;Gianni Cartolano;MobileZone;Gianni.Cartolano@salt.ch
115131;Mobilezone AG Bern Bahnhof;Bahnhofplatz;3011;Bern;Emir Mustafa;MobileZone;Emir.Mustafa@salt.ch
115132;Multitel SA;Löwenstrasse;8001;Zürich;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115134;Multitel SA;Löwenstrasse;8001;Zürich;Bektas Atilgan;B2B Partner for SME;martin.keller2@salt.ch
115136;AM – Vigan Bajrami – 115136;Hardturmstrasse;8005;Zürich;Arsenios Montsenigos;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115137;Swiss Mobile GmbH;Bahnhofstrasse;8600;Dübendorf;Bektas Atilgan;B2B Partner for SME;martin.keller2@salt.ch
115153;Fixzone GmbH;Langstrasse;8005;Zürich;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115154;SBS - Philippe Ayoun - 115154;Hardturmstrasse;8005;Zurich;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115156;Swissphonie - Swissimmob, Jacques Slama;Route de Saint-Maurice;1814;La Tour-de-Peilz;Ludovic Girardin;SPP - Salt Point Partner;Ludovic.Girardin@salt.ch
115164;Mobilezone AG Aarau 2;Bahnhofstrasse;5000;Aarau;Besnik Jakupi;MobileZone;Besnik.Jakupi@salt.ch
115165;natelo AG Sursee;Bahnhofstrasse;6210;Sursee;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115175;Post CH AG Bern 16 Burgernziel;Muristrasse;3006;Bern;Emir Mustafa;Schweizerische Post;Emir.Mustafa@salt.ch
115179;Mobilezone AG Glattzentrum 2;EKZ Glatt / Mittlere Verkaufsebene;8301;Glattzentrum;Gianni Cartolano;MobileZone;Gianni.Cartolano@salt.ch
115180;Mediacom Durmus AG;Bernstrasse;8953;Dietikon;Bektas Atilgan;B2B Partner for SME;martin.keller2@salt.ch
115181;it2day AG;Industriestrasse;2543;Lengnau BE;Bektas Atilgan;B2B Partner for SME;martin.keller2@salt.ch
115182;SMARTMOBILE GmbH;Altstetterstrasse;8048;Zürich;Gianni Cartolano;SPP - Salt Point Partner;Gianni.Cartolano@salt.ch
115183;Telesales LIDL (WH);Richtistrasse;8304;Wallisellen;Martin Keller;Lidl;martin.keller2@salt.ch
115184;Telesales LIDL (GA);Neumarkt;9000;St. Gallen;Martin Keller;Lidl;martin.keller2@salt.ch
115185;Telesales LIDL (TPTH);Rue du Caudray;1020;Renens;Martin Keller;Lidl;martin.keller2@salt.ch
115187;Fixzone GmbH;Birmensdorferstrasse;8003;Zürich;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115188;Fixzone GmbH;Baslerstrasse;6003;Luzern;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115191;Lidl Salt Biel Winback - Level 1;Alexander-Schöni-Strasse;2503;Biel;Martin Keller;Lidl;martin.keller2@salt.ch
115192;Lidl Salt Biel Winback - Level 2;Alexander-Schöni-Strasse;2503;Biel;Martin Keller;Lidl;martin.keller2@salt.ch
115193;Lidl Customer Loyalty inbound;Rue du Caudray;1020;Renens;Martin Keller;Lidl;martin.keller2@salt.ch
115194;Lidl Customer Loyalty backoffice;Rue du Caudray;1020;Renens;Martin Keller;Lidl;martin.keller2@salt.ch
115195;Lidl Customer Loyalty outbound;Rue du Caudray;1020;Renens;Martin Keller;Lidl;martin.keller2@salt.ch
115198;Mediacom Durmus AG;Bernstrasse;8953;Dietikon;Bektas Atilgan;B2B Partner for Large;martin.keller2@salt.ch
115199;it2day AG;Industriestrasse;2543;Lengnau BE;Bektas Atilgan;B2B Partner for Large;martin.keller2@salt.ch
115200;REDPHONE SARL;Rue de Chantepoulet;1201;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115206;AM - Henri Lababsi - 115206;Rue du Caudray;1020;Renens;Jonathan Gaillard;B2B DSF KAM & SME;Jonathan.Gaillard@salt.ch
115214;Privatel CTS;Route de Denges;1027;Lonay;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115215;Privatel SA / ClienTel Sàrl;Route de Denges;1027;Lonay;Bektas Atilgan;B2B Partner for SME;martin.keller2@salt.ch
115218;AM - Muhamed Shaqiri - 115218;Hardturmstrasse;8005;Zürich;Muhamed Shaqiri;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115219;AM - Urs Reuss - 115219;Hardturmstrasse;8005;Zürich;Urs Reuss;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115228;AM - Anis Farhat - 115228;Hardturmstrasse;8005;Zürich;Anis Farhat;B2B DSF KAM & SME;Anis.Farhat@salt.ch
115229;AM - Hannes Schwarzer - 115229;Hardturmstrasse;8005;Zürich;Hannes Schwarzer;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115243;Meta Communications GmbH;Müligässli;8598;Bottighofen;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115254;SBS - Ferenc Lipcsei - 115254;Hardturmstrasse;8005;Zürich;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115255;Stadtantennen AG;Bachweid;6340;Baar;Gianni Cartolano;SPP Premium;Gianni.Cartolano@salt.ch
115256;USSI Handels GmbH;Baslerstrasse;4600;Olten;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115264;TecMarkt GmbH;Neuengass-Passage;3011;Bern;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115265;KAM – Nikolic Vjekoslav – 115265;Hardturmstrasse;8005;Zürich;Patrick Bollhalder;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115266;Multitel FNAC Rive;Rue de Rive;1204;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115282;pq-mobile GmbH;Dornierstrasse;9423;Altenrhein;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115283;AM - Alexandre Borgeaud - 115283;Rue du Caudray;1020;Renens;Jonathan Gaillard;B2B DSF KAM & SME;Jonathan.Gaillard@salt.ch
115285;Eldoni GmbH;Greifengasse;4058;Basel;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115230;Lidl Eshop;Rue du Caudray;1020;Renens;Martin Keller;Lidl;martin.keller2@salt.ch
115289;natelo AG;Sonnenplatz;6020;Emmenbrücke;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115290;natelo AG *390*;Sonnenplatz;6020;Emmenbrücke;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115296;salespromo.ch GmbH;Neustadtstrasse;6003;Luzern;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115297;Reca Mobile Sevgi;Elsässerstrasse;4056;Basel;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115298;Multitel SA;Route de Denges;1027;Lonay;Ludovic Girardin;SPP - Salt Point Partner;Ludovic.Girardin@salt.ch
115358;Mobilecom-Store GmbH;Kirchstrasse;2540;Grenchen;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115367;Devcom Agency Sàrl;Rue de l'Ale;1003;Lausanne;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115369;Computer Support Center Ebrahimi;Bahnhofstrasse;8200;Schaffhausen;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115372;Mobile POS LIDL Winterthur;In der Au;8400;Winterthur;Martin Keller;Lidl;martin.keller2@salt.ch
115388;Multitel FNAC Genève Balexert;Av. Louis Casai;1211;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115389;Multitel FNAC Lausanne;Rue de Genève;1002;Lausanne;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115390;Multitel FNAC Fribourg;Av. de la Gare;1700;Fribourg;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115391;Multitel FNAC Neuchatel;Rue de la Pierre-à-Mazel;2000;Neuchatel;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115395;Alptel GmbH;Kasernenstrasse;9100;Herisau;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115396;Alptel GmbH *390*;Kasernenstrasse;9100;Herisau;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115398;AM - Huong Huynh - 115398;Hardturmstrasse;8005;Zürich;Patrick Bollhalder;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115399;AM - Sareh Shagaldians - 115399;Hardturmstrasse;8005;Zürich;Patrick Bollhalder;B2B DSF KAM & SME;Julien.Chanrion@salt.ch
115404;Mobilezone AG Würenlos;Shopping-Raststätte Würenlos;5436;Würenlos;Besnik Jakupi;MobileZone;Besnik.Jakupi@salt.ch
115405;Gemeindebetriebe Muri b. Bern, Telecom;Turbenweg;3073;Gümligen;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115411;Mobile POS LIDL Courgevaux;Fin de Mossard;1796;Courgevaux;Martin Keller;Lidl;martin.keller2@salt.ch
115413;Swiss4net Holding AG;Untermüli;6302;Zug;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115416;Mobile POS with SST staff;Hardturmstrasse;8005;Zürich;Matthias Feierabend;Direct Sales;matthias.feierabend@salt.ch
115422;Mobile POS LIDL Rothrist;Bernstrasse;4852;Rothrist;Martin Keller;Lidl;martin.keller2@salt.ch
115425;Maurer Radio Television AG;Bahnhofstrasse;4450;Sissach;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115434;LAS - Katarina Guida - 115434;Alexander-Schöni-Strasse;2503;Biel;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115436;Particule Concept Sàrl;Avenue de la Gare;1870;Monthey;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115440;SBS - Marko Alobik - 115440;Alexander-Schöni-Strasse;2503;Biel;Philippe Ayoun;Customer Care B2B;Philippe.Ayoun@salt.ch
115441;SBS - Stefano Maggiore - 115441;Alexander-Schöni-Strasse;2503;Biel;Philippe Ayoun;Customer Care B2B;Philippe.Ayoun@salt.ch
115445;AM - Eneas Vargas - 115445;Alexander-Schöni-Strasse;2503;Biel;Eneas Vargas;B2B DSF KAM & SME;Eneas.Vargas@salt.ch
115452;Mobile Corner GmbH;Oberfeldstrasse;4665;Oftringen;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115453;Mobile POS LIDL Wohlen;Bullenbergstr.;5610;Wohlen;Martin Keller;Lidl;martin.keller2@salt.ch
115454;Mobile POS LIDL Yverdon-les-Bains;Route de Lausanne;1400;Yverdon-les-Bains;Martin Keller;Lidl;martin.keller2@salt.ch
115462;Multitel Fnac Genève Cornavin;Manor Shop, Rue de Cornavin;1201;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115463;Multitel Fnac Chavanne;Manor Shop, Chem. Industriel;1279;Chavannes-de-Bogis;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115464;Multitel Fnac Vevey;Centre Manor Vevey, avenue du Général-Guisan;1800;Vevey;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115468;Fibre Solution Sàrl;Rue de Chantepoulet;1201;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115472;SBS - Fabian Borer - 115472;Alexander-Schöni-Strasse;2503;Biel;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115480;Lidl MPOS 1 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115481;Lidl MPOS 2 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115482;Lidl MPOS 3 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115483;Lidl MPOS 4 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115484;Lidl MPOS 1 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115485;Lidl MPOS 2 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115486;Lidl MPOS 3 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115487;Lidl MPOS 4 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115488;Lidl MPOS 1 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115489;Lidl MPOS 2 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115490;Lidl MPOS 3 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
115491;Lidl MPOS 4 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Lidl;Hodan.Mohamed@salt.ch
10630;Salt MPOS 1 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10631;Salt MPOS 2 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10632;Salt MPOS 3 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10633;Salt MPOS 4 East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10650;Salt MPOS 1 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10651;Salt MPOS 2 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10652;Salt MPOS 3 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10653;Salt MPOS 4 Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10670;Salt MPOS 1 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10671;Salt MPOS 2 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10672;Salt MPOS 3 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10673;Salt MPOS 4 West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10680;Door to Door East;Hardturmstrasse;8005;Zürich;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10681;Door to Door Central;Alexander-Schöni-Strasse;2503;Biel;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
10682;Door to Door West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
115496;BLS - Christoph Klöpping - 115496;Hardturmstrasse;8005;Zürich;Christian Aveni;B2B DSF KAM & SME;Christian.Aveni@salt.ch
115497;Pepe-Neuhaus Sàrl;Route du Crochet;1762;Givisiez;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115504;Alptel-Shop Amriswil;EKZ Migros, Rütistrasse;8580;Amriswil;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115505;Alptel-Shop Appenzell;Engelgasse;9050;Appenzell;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115506;Alptel-Shop Kreuzlingen;EKZ Karussell, Sonnenstrasse;8280;Kreuzlingen;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115509;FoxDeal AG;Bergstrasse;8032;Zürich;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115513;SBS - Patrick Wermeille - 115513;Alexander-Schöni-Strasse;2503;Biel;Julien Chanrion;Customer Care B2B;Julien.Chanrion@salt.ch
115522;Multitel SIS;c/o Fnac Allaman, Rte de la Gare;1165;Allaman;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115543;Welcomeonboard;Alexander-Schöni-Strasse;2503;Biel;Julien Chanrion;Direct Sales;Julien.Chanrion@salt.ch
115544;mobile klinik AG;Industriestrasse;8305;Dietlikon;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115546;AM - Robert Yelegen - 115546;Hardturmstrasse;8005;Zürich;Christoph Klöpping;B2B DSF KAM & SME;Christoph.Kloepping@salt.ch
115547;AM - Marco Di Giorgi - 115547;Hardturmstrasse;8005;Zürich;Christoph Klöpping;B2B DSF KAM & SME;Christoph.Kloepping@salt.ch
115550;mobile klinik AG Biel;Bahnhofplatz;2502;Biel/Bienne;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115551;mobile klinik AG Bern Zytglogge;Kornhausplatz;3011;Bern;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115552;mobile klinik AG Bern Westside;Riedbachstr.;3027;Bern;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115553;mobile klinik AG Zug;Baarerstrasse;6300;Zug;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115554;mobile klinik AG Basel;Falknerstrasse;4001;Basel;Emir Mustafa;SPP Premium;Emir.Mustafa@salt.ch
115557;mobile klinik AG Yverdon-les-Bains;Rue du Lac;1400;Yverdon-les-Bains;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115558;mobile klinik AG Fribourg;Boulevard de Pérolles;1700;Fribourg;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115559;mobile klinik AG Lausanne;Place de la Gare;1003;Lausanne;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115560;Eyeswiss SA;Via Cantonale;6818;Melano;Gianni Cartolano;SPP - Salt Point Partner;Gianni.Cartolano@salt.ch
115563;Multitel SA;Route de Denges;1027;Lonay;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115565;handy.ch Aadorf;Bahnhofstrasse;8355;Aadorf;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115571;natelo AG Rapperswil;Obere Bahnhofstrasse;8640;Rapperswil;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115572;natelo AG Zug;Baarerstrasse;6300;Zug;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115581;AM - Yves Seiler - 115581;Hardturmstrasse;8005;Zürich;Christoph Klöpping;B2B DSF KAM & SME;Christoph.Kloepping@salt.ch
115583;Business Center Bahnstrasse GmbH;Bahnstrasse;8105;Regensdorf;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115584;Business Center Bahnstrasse GmbH *390*;Bahnstrasse;8105;Regensdorf;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115585;Fixzone GmbH;Vadianstrasse;9000;St. Gallen;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115589;Mobilezone AG Flughafen Zürich;Airport Shopping Center;8060;Zürich-Flughafen;Gianni Cartolano;MobileZone;Gianni.Cartolano@salt.ch
115590;Logic Group AG;Kobiboden;8840;Einsiedeln;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115602;Sat Communications Sagl;Via Clemente Maraini;6900;Lugano;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115603;BizTelecom Sagl;Via Campagna;6512;Giubiasco;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115604;Sat Communications Sagl *390*;Via Clemente Maraini;6900;Lugano;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115605;BizTelecom Sagl *390*;Via Campagna;6512;Giubiasco;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115606;Love Beauty GmbH;Löwenzentrum Dietikon, Löwenstrasse;8953;Dietikon;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115609;SBS - Assia El Fahfouhi - 115609;Alexander-Schöni-Strasse;2503;Biel;Philippe Ayoun;Customer Care B2B;Philippe.Ayoun@salt.ch
115613;2COM Computer and Communication GmbH;Jurastrasse;8966;Oberwil-Lieli;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
10683;Door to Door South West;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
115619;BizTelecom Sagl;Via Campagna;6512;Giubiasco;Gianni Cartolano;SPP Premium;Gianni.Cartolano@salt.ch
115620;Sat Communications Sagl;Via Clemente Maraini;6900;Lugano;Gianni Cartolano;SPP Premium;Gianni.Cartolano@salt.ch
115622;Swiftcom Sàrl;Chemin des Myosotis;1214;Vernier;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115623;AM - Kamran Shirazi - 115623;Hardturmstrasse;8005;Zürich;Christoph Klöpping;B2B DSF KAM & SME;Christoph.Kloepping@salt.ch
10684;Door to Door Southwest;Rue du Caudray;1020;Renens;Hodan Mohamed;Direct Sales;Hodan.Mohamed@salt.ch
115625;Mobile World ZH Migros City;Löwenstrasse;8001;Zürich;Lucas Amigo;SPP Premium;Lucas.Amigo@salt.ch
115626;KORAL GmbH;Am Rainbach;6340;Baar;Besnik Jakupi;SPP Premium;Besnik.Jakupi@salt.ch
115627;Infotec Service Sàrl;Chaussée de Treycovagnes;1400;Yverdon-les-Bains;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
115628;VeryFile SA;Via Livio;6830;Chiasso;Fikret Aydin;B2B Partner for SME;Fikret.Aydin@salt.ch
115629;VeryFile SA *390*;Via Livio;6830;Chiasso;Fikret Aydin;B2B Partner for Large;Fikret.Aydin@salt.ch
115631;SBS - Vanessa Pinto - 115631;Alexander-Schöni-Strasse;2503;Biel;Philippe Ayoun;Customer Care B2B;Philippe.Ayoun@salt.ch
115633;Swiss Premium Insurance Sàrl;Rue Jean-Petitot;1204;Genève;Ludovic Girardin;SPP Premium;Ludovic.Girardin@salt.ch
